comment_origin,label
와..대박..오늘말이안나옴..티켓팅하려고야자심자쨌는데..티켓팅은취소되고..위로하자는마음으로봤는데..진심오늘..대박..역시한일전..오늘은이때까지본방사수했던우동예중에젤대박이였음..ㅎㄷㄷ,1
좀비영화 명장면 3가지 1. 월드워z 좀비탑 2. 28주후 초반부 들판뛰어다니는 좀비장면 3. 랜드오브데드 방아쇠에 검지집어넣고 총쏘는 좀비모습,1
확실히 어렵다.. 역시 린치구나,1
"많은 사람들이 역도산이 친일이라는 이유로 낮은 평점을 줬지만, 재일의 삶과 그 인물에 대해서 꽤 잘 그려냈단 생각이 든다.",1
좋음,1
제가 케로로를 정말 좋아하는데 이렇게 멋질수가! 케로로 다시 보았어요!ㅋㅋ,1
저희엄마아빠두드라마잘안보시는데이드라마는꼭보셔요!! 저두 같이본답니당~!!,1
아 다시보고 싶은데 ㅠㅠ ..... 명작이네여 ^^,1
꽤 볼만한 영화입니다. 70프로 추천요!!,1
이민정이 나온다 말이필요없다,1
진짜 재밌는데..평이 안좋네요 ㅠ 뭐 저 하나라도 즐겁고 재미있게 보면되는거죠 ㅎㅎ,1
"물론 대중적인 영화도 필요하지만, 이런 영화야 말로 영화계를 좀 더 성숙시키는 영화가 아닐까 생각해본다.",1
기대안하고 우연히 봤는데 너무 흥미진진해서 교회도 못가고 계속보고있어요^^; 처음 접하는 분야인데 진짜일꺼같은 착각을 하게 만들고 완전 빠져들어서봤네요ㅎ강추!!!!,1
정말 재밌어요111!!,1
가슴찡하게 따뜻함이 와닿았던 영화..2시간이 전혀 지루함없이 많은것을 돌아보고 반성하고 생각하게되었습니다,1
좀무서웟는데 스토리가어떻게된거임?,1
용서가 안되는게 맞아...,1
에바그린 나오는 영화이니 일단 만점,1
정말 재미 있게 봤다. ㅎㅎ,1
아담샌들러가 출연한영화중에 베스트안엔 꼭들어갈 작품!!!!,1
한국영화로 리메이크 되면 좋겠다. 감동,1
중학교때 물상선생님이 들려주던 공포이야기,1
아침드라마 중엔 젤 재미있네요... 잘봤습니다.,1
좋은 연기 좋은 스토리 !!,1
기대이상..발상이 기발하고 보는 내내 긴장하고 보게됨..다운받아서 한번더봄,1
"누가 나에게 비추를 날렸던가, 최고. 최고.",1
평점안보고 영화보니까 훨씬 재밌었는데 이제부터 평점안보고 봐야겠다 평점에 자꾸 휘둘려서 감상하게된다;; 옛날에 봤지만 나름 재밌게 봤었던걸로 기억하는데 지금보면 아닐수도있겠지만..평점왜이러냐,1
타협이 없는 맹목적 아집이 어떤 결과를 초래하는 가를 단적으로 보여지기도 한다.,1
부모 자식 애증관계를 확실히 보여준 드라마,1
진심 ㅋㅋㅋㅋ 성우 연예인인데도 ㅋㅋㅋ 이상하지 않아 ㅎㅎㅎㅎ,1
좋다. 이 영화. 너무 좋다.,1
Awesome!,1
아직도 잊혀지지않는....,1
셋탑박스에 공짜이길래 봤는데 재밌었네요.,1
누구에게는 평범한 일상이 그들이게는 함께할수 없는 소외감 !영화는 잼나게 몰입했어요,1
삶을 생각하게 만드는 영화네요,1
위대한 여전사의 탄생. 전설이 된 에일리언.,1
우리에게도 '또 다른 말콤 X'가 필요하다!,1
오래간만에 드라마같은 드라마를 보네요. 다음주가 기다려집니다~^^,1
진짜 목숨을 걸고 연기를 하는거 같다. 언제 봐도 대단한 성룡...,1
성가의 숭고함과 신념이 좋았던 영화.,1
무간도는 홍콩영화중 명작임아주 진짜재밌음 평생소장해야지 여명 진짜잘생겼다 ㅠㅠㅠ,1
이제 경석호 감독도 뭔가 경지에 올라선거같음 믿고보는 수위ㅋ 믿고보는 정사씬,1
이런 비오는날 떠오르는영화.수작!,1
너무 슬퍼ㄴㄴ흑흑 흑 최고당,1
블랙 가스펠이라는 것을 이 영화를 보고 처음 알았다. 정말 지금까지의 블랙 가스펠이 있기까지에 많은 희생과 아픔 등이 있다는 것과 그것 이외에도 기쁨도 있다는 것을 알려준 감동적인 영화다.,1
마음이 따뜻해지는 영화! 미술선생님의 교육방식이 인상적이었다,1
넘 재미있어요~~ㅠ.ㅜ,1
초2때 부모님 손잡고 처음으로 극장에서 본영화 나에겐 의미가 아주 큰영화다,1
"주제, 스토리, 연출, 연기 모든 것이 하나로 어울려져 한 편의 영화다운 영화를 만들었다. 속되고, 경박스러운 모습이 슬프고도 아름다운 모습으로 변하는데에는 많은 시간이 걸리지 않았다. 일순간 전율이 흐르는 느낌. 수작이다.",1
사랑합니다 히치콕. 당신는 보는것과 보여지는것 그리고 누가 보고있고 보여지는 대상이 누구인지를 너무나도 소름끼치게 잘 알고 있는 감독이라고 생각합니다. 정말로 당신의 모든 영화를 존경합니다.,1
완전 대박 스트리트 나이트 완전멋짐 액션영화 추천 하시기 바랍니다.,1
아이들과 보기에 좋은 애니메이션!,1
나이먹고 왠만한 영화보고 감동안먹는데 이영화보고 진짜 눈물흘렸네여...ㅠ,1
실감나는 현실적 영화..,1
케이블에서 우연히 봤는데 기대 안하고 봤더니 잼났다,1
아이들 데리구 보기에 딱좋은 영화내요 우리아들 자리에 딱 붙어서 움직이지도 않고 끝까지 보내요~~,1
사람들평점왜그러냐.이건진짜대박이다.다들 순간적인재미만느끼려고영화를보나.인생에 좀철학을생각해라.딱봐도대충사는생각없는 인간들이겉으로연출만봐서난해하다고하는 놈들그메세지가뭘표현하려고했는지성찰해라.요즘화려한그래픽이랑주연만하는그런영화들이랑 급이다르다.제대로봐라,1
뭐라고 써야할지 조차 모르겠다.. 가슴이 너무 먹먹하다,1
여태까지봣던영화중 단언코 탑3,1
변요한 볼라고 봤는데 영화 자체에 빠져들었다.,1
로그인하게만드네ㆍ액션cg는 솔직히진짜어색하고 말도안되게그려서 유치함ㆍ 마영전이계속생각나는것도사실임ㅋㅋ근데 나머지는다괜찮았음ㆍ9점^0^ 현시대 저런순수한사랑이 존재할수는있을까?하는생각이 마니드네요 오랜만에 가슴찡한영화보고가요,1
"게리올드만에겐 딱맞는 역,레나올린의 웃음이 아직도 들려오는듯",1
재밌었어요 다시보게되네요,1
정말 최고최고최고!!!,1
그냥 왠지 심심해서 ㅋㅋㅋㅋㅋㅋㅋ,1
이런 영화 너무 좋음...,1
굿,1
뭔말이필요있나 마이클잭슨이 나온영환데 10점은 최소지 ㅋㅋㅋㅋ,1
OST도 좋네요. 옛사랑을 위한 트럼펫..,1
하하하,1
이런 식당있으면 맨날간다,1
로맨스와 공포가 ㅈㄴ 적절히 조화된거 같다 무서운걸로 보는게 아닌데 댓글중에 ㅄ들 왤케 많지 제목그대로 링 버스데이자나 OO들아 좀ㅡㅡ,1
oh it such a perfect day,1
희비극을 절묘하게 묘합한다면 나올 영화 주인공의 연기도 좋다,1
정준용만 빛났다.,1
무협영화가 갈수록 퇴보하는데 검우강호는 그나마 건진 영화같네요 재밌어요~,1
사랑과 용서라는 주제를 영화로 잘 풀어낸 작품...,1
10점도모잘ㄹ른다ㅜㅜ,1
롱테이크 인데도 영화 화면이 상당히 좋네요 편집도 좋고 개인적으로 개쩌는 영화중 하나라 생각함,1
따뜻한 감동을 선물해주는 영화.,1
끊임없는 긴장감;;가끔 등장하는 허무한줄거리들만 아니면....,1
기대하고 봐도 좋습니다. ^^,1
양익준 짱짱맨ㄴ10101010,1
지금 하지못하면 앞으로 영원히 못합니다. 당장 시작하시길,1
"오랜만에 너무 좋은 영화를 보았다. 일본사, 문화에 대한 이해 때문에 호불호가 갈릴수 있으나, 어느 정도의 이해가 있다면 더욱 쉽게영화에 몰입할수 있을것이다.",1
이거 막 나왓을땐 진짜 재밋엇음 지금 봐도 체감공포는 최곤데..,1
사랑하는 유년 영화 중 하나. 정말 재밌고 슬프고.... 저 진짜 이 영화 보고 베개가 젖도록 울었어요. 언니가 놀릴까봐 혼자 고개 돌리고 숨죽여 속으로 꺽꺽 거리며 울었네요.,1
어려웠지만 최고의 작품이라 감히 말해본다.. 둔기로 맞은 기분 페드로,1
따뜻하고 아기자기하면서도 발칙한 스토리. 애기들의 귀여움도 귀여움이지만 남편과 바람핀 여자의 화장품가게를 엉망으로 만드는 영화 라붐의 한장면을 보며 웃는 콜레트의 모습이 현실적이고 씁쓸하다. 사랑과 죽음의 의미를 되새기면서도 귀여웠던 영화.,1
시사점이 많은 좋은 성장 드라마.. 코미디는 아닌데...,1
엄정화를 위하여.. 엄정화의 연기는 단연 최고였다.,1
멜리사 세이지 밀러,1
"신인감독님 같은데.,, 영화 너무 잘만드셨어요재밌어요 잘봤습니다다음영화도 기대돼요^^",1
완전내취향. 이게 왜 재미없을까?!,1
아기들과 하나되는 탁월한 베이비 시터!!,1
졸라 슬품 ㅜㅜㅜ 흑흑 ㅠㅠ,1
극장가서 자는건 남일인줄알았다...이영화 보기 전까지는;;,1
디게 잘봤습니다><캥거루쑝><,1
최고다 말로설명할수없다,1
최고다 마지막에 손잡아주는씬에서 넋놓고 울었다 ㅜㅠ,1
이 정도면 수작아닌가?,1
마지막에 전투씬이 미래보여주기였다니 안심이 되었지만 반대로 약간 아쉬움도 있었다 볼투리가를 끝장낼 수도 있었다는 생각을 했는데... 그래도 해피엔딩으로 끝나서 매우 좋았다,1
좋아요!,1
수가 감성적이라는 수학자들의 말들이 이해될수 있도록 도와주는 책.,1
내인생 최고의 드라마. 아 진짜 달달해 미치겟는..ㅠ 보고 또 봐도 절대 질리지 않는 그런드라마?ㅎㅎ,1
나름 재밌게 본기억이ㅋㅋㅋㅋ,1
아직까지도 여운이.,1
최고,1
잔잔한감동을준영화.보고난후감동의여운도길었네요~오늘장진영님의이영화가보고싶어요,1
7년전 주말의영화에서 본영화. 최고였는데.. 이젠 어디서보지 ㅜㅜ,1
감동이예요 ㅜㅜ 정말루 최고 디즈니 풔레버,1
이 작품은 메카와 일상물 그리고 하렘물을 섞어 놓음으로써 내가 신선한 기분이 들었었다. 하지만 원작인 라이트 노벨이 6권에서 절판되면서 스토리가이어지지 않게되어 애니에서도 스토리의 전개가 되지 않은 것이 옥의 티라고도 할 수 있지만 정말로 좋은 애니다,1
와 재밌다ㅋㅋㅋ크리스틴은너무이쁘고,1
하룻밤에 일어난 로맨틱한 마법이야기,1
고어적 생명중시와 마주하자 사뭇 불쾌해진다. 이 불쾌함이 좋다,1
제중원 너무 좋다~!!,1
좋아요... ^^,1
"사망유희,,,, 죽음의 게임... 암튼 어딜가나 유희가 문제",1
어벤져스 정말 재밌게 봤습니다,1
정말 아역에서 성인연기 정말 잘하고 구혜선 진짜 예쁘다. 진짜 이드라마를보면 사람이라면 심장이 두근두근 거린다. 그만큼 정말재밌다 !!,1
"""앞서 말한데로 뒷심부족, 마지막 반전은 허탈하다. 하지만 인상깊다. """"답은 하나입니다""""""",1
일본 영화가 생소하던 시절..일본 영화의 감성을 진지하게 느끼게해준 영화,1
주방장 시걸과 목이 꺾이는 납치범들과의 숨막히는 대결..,1
"이연걸, 서극 최고 명작...",1
셰릴이라는 캐릭터를 보고 처음에 받았던 충격이..영화를 보는 사이 나도 모르게 존경스러운 마음으로 바뀌어 있었어요. 마크의 순수함과 그게 고스란히 드러나는 표현력들도 정말 따뜻하고 싱그러웠어요.. 정말정말 아름다운 이야기네요.. -고마워 홍^-^♥,1
좀비는 훼이크,1
제대하고 재밌게 본 기억이 나네여..상승열쇠부대..성유리 화이팅!,1
난 진짜 재밋게봣는데 본편안보고 본사람들은 공감도 안됄거고본편을 보고 본사람은 공감도돼고 재미도있엇을걸?,1
어릴때 봤던 영화중에 가장 생각나는 영화... 다시 보고싶다... 내 아이에게도 꼭 보여주고싶다 ㅋㅋㅋㅋㅋ,1
두말하면귀찮죠,1
ebs에서 해준 영화! 잠깐 볼려고했는데 끝까지 다봄 ㅋㅋ 재밌네요,1
무엇보다 벤의 스레이케오를 향한 희생적 사랑이 맘아프면서도 따뜻하게 느껴졌다.,1
아니 서울에서는 메가박스 강남밖에 개봉안한다는건 보라는겁니까 말라는겁니까,1
컨셉만으로도 확실하게 먹고 들어가네요ㅋㅋㅋㅋㅋㅋㅋㅋ,1
치매에 대한 악연한 두려움과 편견이 사라지는 순간을 경험했습니다.,1
마치 쿠엔틴 타란티노를 떠올리게 하는 홍상수만의 화법이란.,1
잘 짜여진 스토리 재미와 감동,1
즐거움과 진지함 두마리 토끼 다잡네. 위대해요,1
시들시들했던 우리 커플에게 완벽한 화해의 기회를 준 영화! 오래된 연인들이여! 올 가을! 필람무비이로세!,1
의미고 뭐고. 그딴거 없고. 재밌어죽겠다. 프랑스 중위의 여자랑 장례식의 멤버 보고 다른 영화를 못 보겠다. 이 영화가 나한테 해결?이 안되고 계속 남아잇어서 꼭 다시 보고 싶고 . 흥미가 다른 영화로 가지 않는다. 어떡할거요 ㅜㅠ,1
풋풋한 매력이 살아있는 영화ㅎ 전도연의 연기는 완벽하지만 맡은 역에 비해 목소리가 섹시하다고 생각하다.,1
내 인생 최고의 코믹영화. 아무생각없이 마냥 웃을 수 있는영화,1
여름방학 동안 기다렸던 영화라 정말 재미있게 봤습니다,1
에로티시즘의 절정!! 뛰어난 연출력과 탄탄한 구성력.,1
내가 왜 이제야 봤나 싶었던 영화 평점이생각보다 낮아서 깜놀,1
"양아치지만, 인생의 멋을 아는 김민종 캐릭터가 좋았다",1
"영화평이 아닌 사담-영화에 질려있었다 영화를 보는게 귀찮아 지기 시작한..봐도 감흥, 감동 없음의 연속..그래서 과거 인상깊었던 영화를 봤지만 감동을 느낄 수 없었다. 무흥//그런데 이 영화 웬지 재밌다. 덕분에 앞으로도 영화란 것을 즐길 수 있을듯ㅋ",1
잔잔하다. 그것이 매력,1
정말 비극적이네.... 남자들은 공감할듯,1
good,1
가나다라마바사아자차카타파하,1
오랜만에 정말 좋은 영화 한편을 본 것 같아서 뿌듯했네요.... ^^,1
어렸을때 재미있게 보긴 했는데 지금 다시 생각해보면 우리네 정서와 다소 안 맞는 감도 있는 영화인거 같다.,1
주말에 아이들과 함께 보면 좋을꺼 같아여,1
완전 재미있어요..재미납니다..간만에 제대로 된 영화 한편 보네요..강추,1
간에 쉬는시간이 너무 길고 애매해서 반점 뺐어요. 그리고... 제가 보기엔 뭔가 좀 웃긴데 ㅋㅋ 저희아이(4세)는 정말 좋아해요. 내용도 좋은 거 같고. 다만 일본거를 더빙한거라 확실히 일본것 같다는 느낌이 강해요.,1
명대사만 한가득.. 손발이 오글거려도 좋다 ~~~~,1
현실적인 이야기지만.. 알고싶지도 보고싶지도 않은 사회의 어두운면이다,1
