Column1,Column2
"카푸어나 부모 능력으로 차 끌고 다니는 애나 
수준은 거기서 거기 아닌가
그래도 카푸어는 지 능력으로 타는거라 카푸어가 더 나으려나?",1
뭐긴 뭐야 신용풀대출이거나 부모가 금수저이거나… ㅠㅠ,1
"촌동네 사는 사람입니다. 저희 동네에 박스터 타고 돌아다니시는 할아버지 계시는데 아마 아내로 추정되는 사람하고 다니는데 존나 간지납니다.

 근데 ㅅㅂ 주변에 풀튜닝 중고 벨n 보일때마다 오함마로 대가리 다 터쳐 버리고 싶네요 그냥 그렇다고요",1
4:37,1
"카푸어든 뭐든 자기 만족해서 타고 다니면 전혀 상관없습니다.

다만... 그걸 자기가 감당못해서 가족에게 피해를 주고 주변사람에게 돈 빌리고 갚지도 않고 배째라 하는 개쓰레기들이 문제죠",1
300억..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
일단 확실한거ㅋㅋ : 지들 능력으로 합법적으로  타는건 절대 아님,1
딜러분 목소리 나만 좋냐?,1
중고차 딜러분 목소리 뭐가이리 좋냐,1
이걸 보며 전 오늘도 검소히 열심히 잘 살고있다는걸 깨달았습니다.,1
역시 그냥 빛좋은 개살구네. 카푸어,1
진용진님 포르쉐 정도는 유지 가뿐하 하실듯 ㅎㅎ,1
300억이 중산층이라고?????,1
300억 ㅎㄷㄷㄷㄷ,1
4:22 중산층이 저 정도면 나는 최하위층이였구나......,1
3:31 대놓고 맥이는 편집장,1
보여주려고 비싼차 산다..... 보는사람이 없는데? 남이 자기한테 많이 관심 줄거라는 생각은 딱 담배충 일진들 심리랑 같은거 아닌가...안타깝다,1
02:42 주차 참... 차주 스럽게 했네요.,1
아니 뭐야 영상 3분짜리인줄 ㄹㅇ 시간순삭,1
여포가 적토마를 버릴수없듯이 카푸어의 인생에서도 차가 최우선이란 말eyo,1
5:35 무슨 꿀잼 욕을 들었길래,1
카푸어는 멋지게 살고 있다면서 모자이크고 재벌은 당당하게 얼굴공개,1
오늘만 산다 하루살이 마인드로 참 ㅋㅋ,1
0:41 인터뷰 하면서 에어팟 끼고있는 사람들은 진짜 음악을 들으면서 멀티태스킹 하고 있는건지 궁금합니다. feat. KCM 형님도 항상 끼고 계시던데 음악이 나오는건지 아니면 그냥 멋있을거라 생각해서 그냥 악세서리처럼 끼는건지 궁금합니다.,1
진짜 간지는 40~60대 아저씨가 람보르기니 타고갈땐데... 뭘 모르네,1
이번컨텐츠는 ㅈㄴ 아쉬운데 카푸어 컨텐츠 말고 아우디 벤츠 포르쉐 말고 스포츠카 라길래 페라리 람보 이정도 급은 되는 젊은애들 나올줄알았는데,1
진짜 재벌들이 입는 명품은 듣도 보지도 못 한거 입던데..,1
지하주차장에서 밟는 사람들 진짜 꿀밤 마렵네,1
3:22 안멋져 그거 .....,1
카푸어는 본인 마인드가 멋진 줄 아는 거 같은데 솔직히 한심함,1
중산층 ㅇㅈㄹ ㅋㅋㅋㅋ,1
"5:09에 진용진님 저 표정이 왠지'내가 포르쉐를 타보는 날이 오다니...'이런 표정 같네요
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
2500억이 중산층이면 난 미생물이노,1
람보 포르쉐 등등 비싼차 끌고다니는 분들의 부의 근원?이 궁금.. 분명 자수성가한사람들도 있을텐데.... 궁금하긴하네영,1
5:09 웃는게 일류다,1
머플러 튜닝 진짜 짜증나,1
와 저렇게하면 멋지다 생각하는구나 저런 클러치에 반바지에 ㅋㅋㅋ 진짜 SNS 많은데 벌레드레,1
"아우디,bmw,벤츠,머스탱,포르쉐(박스터) 이정도로 6000~1억 초중반 타는사람은 대부분 카푸어. 2억내외 하는 포르쉐911,아우디R8,bmw M시리즈 같은거 타는 사람들은 대부분 금수저(소수는 개병신 극한의 카푸어).
벤츠s , bmw7시리즈 , 마세라티같은 4도어 세단은 돈많은 아저씨들아님 회장님들.",1
3:25 마이드-------->>마인드,1
부동산250억이 중산층 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
자수성가형이나 금수저면 그러려니 하지 허세부리려고 외제차타는 것들 진짜 머리 비어보인다 ㅋㅋㅋㅋ,1
솔직히 형도 그냥 탈 수 있자나 ㅋㅋ 놀라긴 ㅋㅋ,1
진짜 극혐이다 ㅋㅋㅋㅋㅋ 빽에다가 반바지에 가오 와 진짜 역겨워 일진놀이,1
모닝타는게 소원인 나로썬 이해할 수 없는 심리,1
재산이 몇백억인데 중산층ㅋㅋㅋㅋㅋ 겸손도 적당히 떨어야지,1
"4:28
한국의 중산층은 개인 자산이 300억이고 그룹자산이 2500억 되야하는 나라구나.
겸손한건지 
상류층인거 알면서 개념이 없는건지...
부모 잘 만나야 사람 인생이 달라지는구나",1
투표법 위반 영상이네요,1
편견만드네.,1
자산 300억있는 분이 중산층이면 난 수드라인가 ㅋㅋㅋ ㅋㅋㅋㅋ ㅠ,1
2:43 주차 좀 똑ㅂㄹ....,1
부동산만 300억인데 중산층은;; 준재벌이지 이건 ㅋㅋㅋ,1
나도 차에서 자는데 ㅅㅂ....................,1
카푸어 마인드는 내일죽어도 후회없게가 아니라 내일 죽을거임임.. 내일 살면 후회시작,1
"근데 첫번째분 말도맞는거같음... 사람일은 모르는거니깐 열심히일하고
인생끝나버리면 진짜 슬플거같음 한번사는인생;;
내일 죽어도 후회없다 좋게말하면 Carpediem 카르페디엠이죠
현재를 즐겨라",1
4:06 이름이어떻게 주호민,1
자산 300억인데 중산층은 아니지. 최소 부자~  재벌,1
중고카푸어특.. 중고3천4천에업어오고 누가차가격물어보면신차가격말함ㅋㅋ..,1
사실 용진이가 더 잘벌지,1
두번째분 20대 실화?,1
진용진님은 뭘타나요?,1
집부터 사자..,1
2500억 자산가가 중산층이라고?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
한 번 사는거 멋지게 살긴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ한 번 사는거 폼나게 성공해서 좋은 차 좋은 집 사야 멋지게  사는거지 좆도 없는데 보여주기식이 멋지게 사는거니,1
1금수저 2 모든걸 포기한사람..,1
카푸어는 병이지 앎…,1
05:03 문콕따위 신경 안쓰는 재벌ㄷㄷ,1
진짜 찐 금수저들은 대부분 중상층이라고 다 말함ㅋㅋ생각 마저 달라…,1
주민호님은 예의도 발라보이시고 검소하시네요!!,1
중산층되기가 저렇게 쉽군요 하하하하......ㅎㅎㅎㅎ.... 왜 눈에서 물이......아,1
주차 ㅈㄴ 거슬리네,1
카푸어놈들 60~70대분이 슈퍼카에서 내리는 모습을 못봤나보누ㅋㅋㅋㅋㅋㅋㅋ,1
4:30 흔한 한국 중산층 자산,1
300억자산가가 중산층이라... 흠,1
역시.. 카푸어 형님들이다 ㅋㅋㅋㅋ,1
2500억 ㅋㅋㅋㅋㅋ 검소하네,1
"십중팔구는 속빈강정이구나ㅋㅋㅋㅋㅋㅋ
특:번화가 사람바글바글한 곳에서 긴팔문신에 팔한짝 걸쳐놓고 담배피면서 차로 왕왕~ 너모머싯고><",1
역시나 존시나...,1
2500억 중산층 메..모,1
딜러분 목소리 김계란이랑 비슷하다,1
4:20 금수저새끼들 특: 자기정도면 중산층이라 함ㅋㅋㅋㅋㅋㅋ,1
"아무리 없이 살아도 거지 같이 하고 다니면 사람들이 멸시하고 무시하고 같이 일을 안할려고 하고 데려다 쓰지 않는다. 결국 거지거나 없이 살아도 본인 품위는 정도껏 꾸며야한다.
이 영상을 보고 오늘의 댓글 한줄평
있는 사람들이 더 겸손하다.",1
"카푸어 : 저는 카푸어가 아닙니다.
재벌 : 저는 재벌이 아닙니다.

천지차이 ㅋㅋ",1
"중년기:지금을 즐기자!
노년기:내가 왜그랬을까..",1
저런사람들이 다 중산층거리네..하,1
썸네일로 봤을 땐 어차피 있는 집 자식들이고 여자들은 몸 대주는 거겠지하고 있었다.,1
진짜 재벌들은 걍 고급세단타지..기사님 있고..물론 스포츠카도 가지고 있겠지만,1
"앵무새한테 가수 노래 들려주고
따라 부르게하면 잘부를지 궁금해영",1
4:31 이게 중산층이면……,1
200벌어서 100가까이 나가는데 카푸어가 아니라고 생각하시네.. 개콘이 망한 이유,1
300억이 중산층....,1
4:24 ?,1
팩트는 딱 10년만 지나면 또래 정상적인 사람들과 엄청난 자산이 차이 날것이고. 계속 정신못차리면 30년후에 폐지 줍고 있을것임,1
진짜 인터뷰에서부터 차이가확나눜ㅋㅋㅋ,1
"노예는 밤거리술마시도 즐겁지않고 일회성
금수저는 밤거리술마시도 즐겁고 불멸자들이다",1
내일 죽어도 후회없는 마인드로 사는 이유: 내일 죽을 것 같은 상황까지 가본적이 없음,1
주차똑디,1
구떠여는 뭐하는 사람일까....,1
사람이랑 대화하면서 이어폰을 쓰는 그의 수준은 과연...원래 이런건 예의 아닌가?,1
"내가 무슨일을 하고 주변사람들이 어떤사람들이 있는지에 따라 다르다고 생각합니다. 저도 지금나이 아니면 못탈거 같아서 포르쉐 스포츠카 타고 있지만 카푸어라고 생각하진 않습니다. 돈이 많지도 적지도 않지만 순자산 15~20억 사이인데 타고있어요, 제주변도 수십억 자산에 스포츠카 슈퍼카 타는분들 여럿 계시네요. 영상보고 괜히 어린데 스포츠카탄다고 사람들이 카푸어로 오해하면 기분이 좋진 않을것 같습니다ㅠ 내가 무슨차를 타던 선택은 자산이 얼마가 있든 내 취미고 자유고 기호라고 생각합니다. 편견만 갖지말아주세요ㅠ",1
진용진도 돈 진짜 엄청나게 벌텐데..,1
즐기는 건 자유인데 늙어서 박스  주우러 다닐 거야,1
당장 내일 죽어도 후회없이 하고싶은거 하면서 살자소리는 돈도있어야하고 문턱까지 갖다온사람만 할 수 있음 내가 그랬는데 돈이 없어서 하고싶은거 못함 ㅅㅂ,1
r개웃기네비엠ㅋㅋㅋㅋㅋㅋㅋㅋ,1
뭐긴뭐야 ㅋㅋ 금수저나 카푸어 둘중하나지 뭐 ㅋ,1
"저 대학교 통학이 어려워서 1학년 2학기때 
아빠가 레이 뽑아주셨는데
그냥.. 저들에게는 스포츠카가 레이정도의 가치 아닐까요?? 
우리의 100만원과 저들의 100만원은 다를테니",1
자산이 2500억인데 중산층 이라고 말하는건 기만 아니냐 ㅋㅋ,1
"찐 금수저는 오히려 품위가 느껴지네
똑같은 스포츠카를 타도 여유가 있어보이고 없어보이고의 차이",1
4그란 쿠페면 얼마 안 하는 차인데 저건 20대 그래도 꽤 많이 타고 주변에 이십대 초반에 1억 이상 차 타는 사람 꽤 있는데 다 보면 그냥 금수저임,1
2:53 부리부리대마왕,1
부산 전손남 나올줄 알았는데,1
굳이 제주도까지 가네..힘드시겠다,1
"스포츠카 나이 그런거 상관없음 그냥 차자체로 아우
라가있음ㅇㅇ",1
"진짜 군대 동기 친구가 불법 토토사이트 하다가 거기 사장한테 스카웃 당해서 년에 10억 좀 넘게 벌어서 스포츠카 탄다는거 보고 부럽기는 하드라… 불법이여도
+욜로족은 지금 죽으면 후회 없을텐데 나중에 죽으면 후회할텐데…",1
ㅋㅋㅋㅋㅋ 이정도면 그냥 연기자 데려다가 교과서적인 카푸어새끼 연기시킨거 아님? ㅈㄴ웃기놐ㅋㅋㅋㅋㅋㅋㅋ,1
신차가 1억 훌쩍 넘는 벤츠 s 클래스의 전세계 판매량 순위에서 대한민국이 4위인데 저 정도 카푸어나 차 쯤은 대한민국에서 흔하지.,1
카푸어랑 갑부랑 비교된다ㅋㅋ,1
4:04 이름 보고 깜짝 놀랐네,1
"""수능1일전 최고의 선택""",1
5:38 얼마나 되길래 저런 반응이.... ㅋㅋㅋㅋㅋㅋ,1
"카푸어로 소개하는데, 카푸어가 카푸어라고 생각 안한다네.ㅋㅋ",1
자막 시발 카푸어 ㅋㅋㅋㅋㅋㅋㅋ,1
"중상류층?
그냥 상류층 아님?",1
26세 300억 자산이 중산층이라..,1
어이 300억이 중산층이면 집값10억이 전부면 거지겠네 ㅅㅂㄴㅇ,1
5:37 용진: 헤에에에에에 하지만 나보단 적군,1
당장 내일 죽을수있으니 후회없이 살자고 하시는분들이  진짜 그 다음날에는 산채로 발견되기때문에 문제가 되는거죠,1
선생님이 서울에 대학 가면 너네들은 중산층도 아니라고 말하셨는데 이걸 이렇게 실감하네 ㅋㅋㅋㅋ,1
4:31 이게 중산층이라고??! ㅎㅎ,1
대한민국 스포츠카 90%가 법인리스라는데 거의 뭐 사기꾼들이 타는게 다수라는 느낌이 든다 요즘은 ㅋㅋㅋ,1
진짜 부유한자의 여유와 월200 허세의 차이ㅋㅋㅋㅋ,1
"300억 자산가가 중산층이면
 대한민국에 중산층은 다 죽었네",1
중산층 ㅋㅋㅋ,1
걍 염따 따까리 아님?,1
"저런넘들 부모 잘만나  돈지랄 떨지만  언젠가는  부모 사업망해서  길바닥에 나 앉게 되있음 언젠가  김정은이 뿔받아  전쟁일으키면  좋은차 사면 후회하게 되있음  애물단지됨 ㅋㅋㅋ 결론  좋은차 살필요가 없다는거 전쟁나면  어디로 차끌고 도망갈거임? ㅋㅋ 전쟁나면  도로  박살나거나  교통체증 걸릴거 뻔하고  
버리고 도망가야함  그러니 애물단지 ㅋㅋ",1
4:30 중산층??....,1
걍 불법적으로 일하는 색히 ㅋㅋㅋ ㅉㅉ 느그부모가불쌍하다,1
https://www.youtube.com/watch?v=BnX8vGk3Y40,1
"카푸어는 님들아
돈도없는데 자기 분수에맞지도않는 사람이
비싼 차를 몰고다니는거고

이런분들은 부모빽이 있으니
카푸어라 할수가없슴ㅋ",1
2:30 에 최고의 튜닝 강아지 두마리는 무슨튜닝이에요?,1
내가 카푸어처럼 1년반정도 살아봣는데 적금도못하고 매일같이 라면만 처먹다가 도저히안댄다 싶어서 팔아버림ㅋㅋㅋㅋ,1
수능 하루전 시벌 ㅋㅋㅋ,1
젊을때 간지 찾다가  늙어서 여기저기 구걸하고 다니는게 더 간지 안난다~! 분수에 맞게 살아라~!,1
어떻게 하나같이 차림새가 다 똑같냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
워우씨 자산이 300억이 중산층 ㅋㅋ 난 하위층이었구나..,1
보통 외제차 여유롭게 탈 나이되면 멋이 없긴 함 멋 부리려고 타는 차들인데 어린 나이엔 여유롭게 탈수 있는 사람이 극 소수고,1
= (재벌 아니면)겉멋에 찌든 사람들,1
마지막에 돈많으신분은 고생많이하신얼굴이신듯,1
5:07 극-락,1
스트리머 유튜버,1
막타는차가 레인지로버 ㅋㅋ,1
허세덩어리~~저럴돈 있으면 집을사라,1
"용진님 영상 잘 보고 있습니다.
그런데 단독 촬영한 부분 소리가 너무 작은 것 같아요.
인터뷰 영상은 소리가 적당한데 차이가 많이 나네요...",1
영앤리치,1
압구정시골쥐 나올줄 알았는데...,1
이거보고 이재명 찍음,1
"1:33
5:41",1
"내 주위에 스포츠카 끄는 사람들중에 금수저는 딱 하나 밖에 없었음
스무살되자마자 자기 할아버지한테 파나메라 선물받아서 타는 애 ㅋㅋㅋ
나머지는 다 토토 총판같은 불법적인 일하거나 일수같은거 하는 애들...

어떤 사람은 인스타에 올라 오는차가 매번 달라지길래 뭐하는 사람인가 했는데
외제차 딜러였고 ㅋㅋㅋ 
누구는 일수하면서 주단위 렌트로 1~2백 주면서 타고...

근데 더 재밌는건 그런 애들 옆엔 항상 예쁜 여친이 있더라 ㅠㅠ",1
