,textDisplay,textOriginal,authorDisplayName,publishedAt,likeCount,authorProfileImageUrl,predict
458,파김치 뭔데 빵터짐ㅋㅋㅋㅋㅋㅋㅋ,파김치 뭔데 빵터짐ㅋㅋㅋㅋㅋㅋㅋ,시골참새쪼,2019-10-30T15:03:40Z,1,https://yt3.ggpht.com/ytc/AKedOLTMV29qyiyxUXCyOKmgSCdyUshs-Qc17GxAVxSMAA=s48-c-k-c0x00ffffff-no-rj,good_feedback
459,어우 저 여성분 이쁘시네(?),어우 저 여성분 이쁘시네(?),Hyun L,2019-10-30T15:03:04Z,1,https://yt3.ggpht.com/ytc/AKedOLR3_5W2qGhKEfOn6Cal6aXjS_BwhitGzmELOSk11A=s48-c-k-c0x00ffffff-no-rj,good_feedback
460,아 기여오 ㅋㅋㅋㅌ,아 기여오 ㅋㅋㅋㅌ,혀기,2019-10-30T15:01:47Z,0,https://yt3.ggpht.com/ytc/AKedOLT9-m_RL-lo2k_tJ7DjIpVz3qRfaWV9jM2I_DVRaA=s48-c-k-c0x00ffffff-no-rj,good_feedback
461,직접못들어서 아쉽네요ㅎ,직접못들어서 아쉽네요ㅎ,지식쿠키,2019-10-30T15:01:45Z,0,https://yt3.ggpht.com/ytc/AKedOLRUYX2BKmVYp8CvT7Gc657o8gKWwZzOEFzJ6ChWRKjk_Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
462,기요옹 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ바지좀따숩게입어요 ㅋㅋㅋㅋㅋㅋ,기요옹 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ바지좀따숩게입어요 ㅋㅋㅋㅋㅋㅋ,지연,2019-10-30T15:00:53Z,0,https://yt3.ggpht.com/Bg6hVW7k0BobFIgg10_blT6DZA4IJF9mm5Tn91y53qCEEoW-NdBYzQ7brzyjlVx3fB4k-71F=s48-c-k-c0x00ffffff-no-rj,good_feedback
463,나중에 랩 밴드도 돠드림 하면 좋을 것 같습니다,나중에 랩 밴드도 돠드림 하면 좋을 것 같습니다,삼조TV 좋은세상 [SamTV],2019-10-30T14:59:09Z,6,https://yt3.ggpht.com/ytc/AKedOLQs0x9w-f_trUcC_TV20oaX-8RvvqQ5LsVKXJG0=s48-c-k-c0x00ffffff-no-rj,contents
464,진짜 이컨텐츠는 왜 따라하려고 안할까 재밌는데,진짜 이컨텐츠는 왜 따라하려고 안할까 재밌는데,HU Y,2019-10-30T14:58:22Z,0,https://yt3.ggpht.com/ytc/AKedOLT8UNnIpNCzeyLvV1pJMGRczqUU2DPFqVCB6w=s48-c-k-c0x00ffffff-no-rj,good_feedback
465,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m19s"">3:19</a> 구구구구<br><a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m35s"">4:35</a> 접신","3:19 구구구구
4:35 접신",ㅇㅅㅇ최애차애은우애,2019-10-30T14:58:04Z,0,https://yt3.ggpht.com/KBgFLGoF0tF1WKOAAe0uyEPDm7RbOKeEsw06sRcw90jF64ytBu76PHbf3qPUdaV4WX2ymmLL9g=s48-c-k-c0x00ffffff-no-rj,good_feedback
466,서로 윈윈 훈훈방송잘봤어요~,서로 윈윈 훈훈방송잘봤어요~,Mr. Lee,2019-10-30T14:57:49Z,0,https://yt3.ggpht.com/ytc/AKedOLT0MOQDIEmc1Jsw-t0bCDsfkmd94CPiYc36bRW1tw=s48-c-k-c0x00ffffff-no-rj,good_feedback
467,메이드 무엇,메이드 무엇,닉네임,2019-10-30T14:57:00Z,1,https://yt3.ggpht.com/ytc/AKedOLQpA9FcNWJ5usdBUrGxsSJ4n4TKslEJVz6AqqUJ5A=s48-c-k-c0x00ffffff-no-rj,good_feedback
468,돠드림 모자 오랜만이다ㅋㅋㄱㅋㄱㄲㄱㄱ,돠드림 모자 오랜만이다ㅋㅋㄱㅋㄱㄲㄱㄱ,으하하,2019-10-30T14:56:48Z,0,https://yt3.ggpht.com/ytc/AKedOLTHkcbLTAvMxPrIA2ire1F2emrVfRskc4wQNLLQ7g=s48-c-k-c0x00ffffff-no-rj,good_feedback
469,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m55s"">3:55</a> 와웅",3:55 와웅,끌림TV Kkeullim,2019-10-30T14:56:07Z,0,https://yt3.ggpht.com/ytc/AKedOLTyikHLADuHosyqxq7fwzJ0AeiWQMvawy-rizICaQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
470,클래식ㅋㅌㅌㅋㅋㅌㅌㅌㅌㅋㅌㅋㅌㅌㅌㅋㅋㅌㅋㅋㅋㅋㅋㅋ,클래식ㅋㅌㅌㅋㅋㅌㅌㅌㅌㅋㅌㅋㅌㅌㅌㅋㅋㅌㅋㅋㅋㅋㅋㅋ,Luis K,2019-10-30T14:55:38Z,0,https://yt3.ggpht.com/abhmifk0rlHQcQNSdpG45LszJJvTcEhRnWtvUlorzYJ3MQ9OxLNw8sK8OU3I8pPXKcqlNIpP=s48-c-k-c0x00ffffff-no-rj,good_feedback
471,시간이 지나면 지날수록 잘생겨보이는 진용진님 ㅋ꙼̈ㅋ̆̎ㅋ̊̈ㅋ̌̈ㅋ̄̈ㅋ̐̈ㅋ̑̈ㅋ̆̈,시간이 지나면 지날수록 잘생겨보이는 진용진님 ㅋ꙼̈ㅋ̆̎ㅋ̊̈ㅋ̌̈ㅋ̄̈ㅋ̐̈ㅋ̑̈ㅋ̆̈,한소희,2019-10-30T14:55:30Z,0,https://yt3.ggpht.com/ytc/AKedOLRLzmYtM14bC7FZf21PAbxIl22LY64vZpOaAvcE=s48-c-k-c0x00ffffff-no-rj,good_feedback
472,ㅋㅋㅋㅋ약간 무대난입한 열성팬같은느낌ㅋㅋㅋㅋㅋㅋ 돠드림컨텐츠 자주해주세요!!!,ㅋㅋㅋㅋ약간 무대난입한 열성팬같은느낌ㅋㅋㅋㅋㅋㅋ 돠드림컨텐츠 자주해주세요!!!,Daydreamer,2019-10-30T14:55:21Z,0,https://yt3.ggpht.com/ytc/AKedOLSESIrM9jsqM74W2IUGiwnt49qwuL4y46B4xiDssQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
473,썸네일 진용진님이 두명인줄,썸네일 진용진님이 두명인줄,소양호,2019-10-30T14:55:02Z,0,https://yt3.ggpht.com/ytc/AKedOLSLmpcqMhjQArr4lWkckSua7XRL5PoMX-0pyg=s48-c-k-c0x00ffffff-no-rj,good_feedback
474,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=1m59s"">1:59</a> 꼭 오세요 스피릿☆",1:59 꼭 오세요 스피릿☆,h nacchan,2019-10-30T14:55:01Z,0,https://yt3.ggpht.com/ytc/AKedOLS1p5OnrmMju-PiV3Oo4MDhtqZu__e_vyOCdIIJLA=s48-c-k-c0x00ffffff-no-rj,good_feedback
475,카트라이더 관계자들은 흔히말하는 ‘갓겜’현상을 아는지 알면 왜 개선을 못하는지 알려주세요,카트라이더 관계자들은 흔히말하는 ‘갓겜’현상을 아는지 알면 왜 개선을 못하는지 알려주세요,6773 oasis,2019-10-30T14:54:49Z,0,https://yt3.ggpht.com/ytc/AKedOLTuSYFTlFn1_ouDoCK__7tm5JVbtcCZN-e4Zg=s48-c-k-c0x00ffffff-no-rj,contents
476,누나 완전 이뻐요 ㅜㅜ,누나 완전 이뻐요 ㅜㅜ,우아오늘이,2019-10-30T14:54:41Z,0,https://yt3.ggpht.com/ytc/AKedOLRW3KVsfGLxjla461cp2QDacncDSL3jikXM2NWO=s48-c-k-c0x00ffffff-no-rj,good_feedback
477,밴드에 한분이 리제로 렘 코스프레를 하고 나오셨어 .... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>아니 근데 도대체 무슨 노래를 부르신거에요 ㅋㅋㅋㅋㅋㅋㅋ 빙의되신줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"밴드에 한분이 리제로 렘 코스프레를 하고 나오셨어 .... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 근데 도대체 무슨 노래를 부르신거에요 ㅋㅋㅋㅋㅋㅋㅋ 빙의되신줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",Elijah Pearce,2019-10-30T14:51:21Z,64,https://yt3.ggpht.com/ytc/AKedOLTO__74K6kmFzI7wkzy3klSg6Qz0N-fD9mcc7nGlA=s48-c-k-c0x00ffffff-no-rj,good_feedback
478,썸넬만봐도웃기네 ㅋㅋ,썸넬만봐도웃기네 ㅋㅋ,72 74 5,2019-10-30T14:50:59Z,0,https://yt3.ggpht.com/ytc/AKedOLRqkERAQM9ZrWJQDTKFzkfoBvQF1GQo44d27A=s48-c-k-c0x00ffffff-no-rj,good_feedback
479,눈돌아갔어...,눈돌아갔어...,바롱칸나,2019-10-30T14:50:57Z,0,https://yt3.ggpht.com/ytc/AKedOLRzqr5aiH298il-0tDLJ4norE6yPV6l07zJtoma=s48-c-k-c0x00ffffff-no-rj,good_feedback
480,클래식 ㅋㅋㅋ,클래식 ㅋㅋㅋ,몰라,2019-10-30T14:50:32Z,0,https://yt3.ggpht.com/ytc/AKedOLQ-5pgD6BhUa5Z_VnetuJLgG8P3fCaArx4gFg=s48-c-k-c0x00ffffff-no-rj,good_feedback
481,으허~ 어쩐지 요새 홍대 가고 싶더라니 용진맨이 직접 만든 전단지 홍대에서 나눠주실 때 나도 받았으면 좋았을텐뎅ㅠ,으허~ 어쩐지 요새 홍대 가고 싶더라니 용진맨이 직접 만든 전단지 홍대에서 나눠주실 때 나도 받았으면 좋았을텐뎅ㅠ,삼색이매우예쁨,2019-10-30T14:50:05Z,1,https://yt3.ggpht.com/ytc/AKedOLS-FTQiG1yT7NdU_t_zNy1D8n_USWoNOgMEkLe40Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
482,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m20s"">3:20</a>  도와주러간거냐 놀리러간거냐 ㅅㅂ ㅋㅋㅋㅋ 유튜브각 존나 뽑아내네 ㅋㅋㅋㅋㅋㅋㅋㅋ   다음엔 힙합도 부탁해 용진아~!",3:20  도와주러간거냐 놀리러간거냐 ㅅㅂ ㅋㅋㅋㅋ 유튜브각 존나 뽑아내네 ㅋㅋㅋㅋㅋㅋㅋㅋ   다음엔 힙합도 부탁해 용진아~!,얼음,2019-10-30T14:48:44Z,2,https://yt3.ggpht.com/ytc/AKedOLSiapx5p6aQZlhRss7k4KYFnfHMOGJ3uMoJMg=s48-c-k-c0x00ffffff-no-rj,good_feedback
483,ㅋㅋㅋㅋㅋㅋ와이거겁나웃기네,ㅋㅋㅋㅋㅋㅋ와이거겁나웃기네,근로로동자,2019-10-30T14:47:36Z,0,https://yt3.ggpht.com/ytc/AKedOLQ8iNR0H09gRZdIEZOYDyjrwg3_xiNz_iK-lw=s48-c-k-c0x00ffffff-no-rj,good_feedback
484,조금 더 도와줄꺼라면 앨범 링크 나 공연 링크같은거 여기 걸어도 괜찮을 ㅋ거 같아욤,조금 더 도와줄꺼라면 앨범 링크 나 공연 링크같은거 여기 걸어도 괜찮을 ㅋ거 같아욤,비공개.,2019-10-30T14:47:30Z,0,https://yt3.ggpht.com/ytc/AKedOLQ9TPxE2_UdUotgThiJgAlbu4OBW-I5m19S-70r2g=s48-c-k-c0x00ffffff-no-rj,good_feedback
485,용진오빠 마음은 노는데 몸이 못놀아....,용진오빠 마음은 노는데 몸이 못놀아....,김초원,2019-10-30T14:47:23Z,0,https://yt3.ggpht.com/ytc/AKedOLSU_srSpzDpRDzR-Q_05P6Kl8-9jSB0rBEtbw=s48-c-k-c0x00ffffff-no-rj,good_feedback
486,나깬놀,나깬놀,JONGJIN LEE,2019-10-30T14:46:37Z,0,https://yt3.ggpht.com/ytc/AKedOLRi4qUjvbmwBl_iPxixrwqGZT_SZV_56kWfRiP_og=s48-c-k-c0x00ffffff-no-rj,good_feedback
487,눈까지 까뒤집었는데 저작권때문에 컴백홈 못들어서 너무 아쉽네요ㅜㅜ,눈까지 까뒤집었는데 저작권때문에 컴백홈 못들어서 너무 아쉽네요ㅜㅜ,AfricaTeacher,2019-10-30T14:46:27Z,0,https://yt3.ggpht.com/ytc/AKedOLQi8HRkKjfWukZw7S1-6-AvccgvivdHWeq3hzse=s48-c-k-c0x00ffffff-no-rj,good_feedback
488,렘쨩?!,렘쨩?!,킹뭄우롤게임,2019-10-30T14:46:09Z,1,https://yt3.ggpht.com/ytc/AKedOLRcCmMwbNHVuiLqQ__yXENt4TPEmmahnVv594SZFQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
489,100만 ㅊㅋ 구독자 100만,100만 ㅊㅋ 구독자 100만,안재규,2019-10-30T14:44:11Z,0,https://yt3.ggpht.com/Aw8a05mvKa_-0oAY_efTMmpA60l0ncCY-_W3hbQCLFuLRemcBYZe_Kl3CAEsvHQLsBZyFgzitQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
490,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 104만명 축하합니다,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 104만명 축하합니다,swwet but psyco,2019-10-30T14:43:39Z,0,https://yt3.ggpht.com/ytc/AKedOLSpVch4JnDN-WbkXVLdmw2TX5oy1H9G246B5uk=s48-c-k-c0x00ffffff-no-rj,good_feedback
491,다드림 굳!,다드림 굳!,너굴맨,2019-10-30T14:43:27Z,0,https://yt3.ggpht.com/ytc/AKedOLQ6JtrNSxLwkexopuv3Dlh1ddAkw7Nd0bQUxg=s48-c-k-c0x00ffffff-no-rj,good_feedback
492,홍보를 하루전 영상으로 올려줬으면 저기 미어터졌을껀대 ㅠㅠ,홍보를 하루전 영상으로 올려줬으면 저기 미어터졌을껀대 ㅠㅠ,대추나무사슴걸렸네,2019-10-30T14:43:08Z,96,https://yt3.ggpht.com/ytc/AKedOLT4wePbq4VzDF4Np25SBGVc_BJ0Ng-i3vwtnu2P=s48-c-k-c0x00ffffff-no-rj,good_feedback
493,봉사활동 컨텐츠를 하는 다른 유튜버들과 (예 : 유정호) 같이 돠드림 컨텐츠를 하는 것도 좋을 것 같습니다.,봉사활동 컨텐츠를 하는 다른 유튜버들과 (예 : 유정호) 같이 돠드림 컨텐츠를 하는 것도 좋을 것 같습니다.,용석현,2019-10-30T14:42:38Z,2,https://yt3.ggpht.com/ytc/AKedOLSK2-UsyFX8Bbr3u8qYfRJa8ACsv8BmLZxV44b5=s48-c-k-c0x00ffffff-no-rj,good_feedback
494,역시 진용진방송 최고다 최고^^ 👍👍👍,역시 진용진방송 최고다 최고^^ 👍👍👍,먹거리 delicious foods,2019-10-30T14:41:48Z,0,https://yt3.ggpht.com/faKJEvdwpordE8M8SYQsrfq5-bXeWhN3_oVFC9p15yZqDqoSF3vLl_gLyEKdwRZK-9hlUvPUFA=s48-c-k-c0x00ffffff-no-rj,good_feedback
495,클래식 너무해 ㅋㅋㅋ,클래식 너무해 ㅋㅋㅋ,C. Real,2019-10-30T14:41:01Z,0,https://yt3.ggpht.com/ytc/AKedOLRCkHJZLtyQAfWfjz9g3brUgRAAUQxZSmJr2KSoig=s48-c-k-c0x00ffffff-no-rj,good_feedback
496,ㅋㅋㅋㅋㅋㅋ점점 귀여워지셔ㅋㅋㅋㅋㅋㅋ잔망잔망ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ점점 귀여워지셔ㅋㅋㅋㅋㅋㅋ잔망잔망ㅋㅋㅋㅋㅋㅋ,혜민,2019-10-30T14:40:29Z,4,https://yt3.ggpht.com/ytc/AKedOLQxzDsFhVZ3SM5ZcwRr92TxYvBgVQd-7ijYBUoQAA=s48-c-k-c0x00ffffff-no-rj,good_feedback
497,용진맨 돠드림 겁나오랜만에 하시네ㅋㅋㅋ 앞으로 돠드림도 자주봤음 좋겠네요,용진맨 돠드림 겁나오랜만에 하시네ㅋㅋㅋ 앞으로 돠드림도 자주봤음 좋겠네요,샤인,2019-10-30T14:39:44Z,6,https://yt3.ggpht.com/ytc/AKedOLTUsXcRCkfFmpP3Lj166UrIPgMzb716bKQGiRrIvybE465OIM3vGcoA6k5G5YhlUqLHsrU=s48-c-k-c0x00ffffff-no-rj,good_feedback
498,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m47s"">2:47</a> 렘! RMT!!!!!!",2:47 렘! RMT!!!!!!,평범한사람,2019-10-30T14:39:38Z,3,https://yt3.ggpht.com/ytc/AKedOLQimHeVs9oCUp0ehvtI9Iv3VOHuKPFlSN8pWsap2Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
499,이 형은 특유에 어수룩함이.. 매력이다ㅏㅏㅏ,이 형은 특유에 어수룩함이.. 매력이다ㅏㅏㅏ,truny Re,2019-10-30T14:39:16Z,15,https://yt3.ggpht.com/ytc/AKedOLS-KkjvTLwkpqr24Y-nTbJ76ughABdcowvMBCS8=s48-c-k-c0x00ffffff-no-rj,good_feedback
500,님들님들 레드소네트 my hero 한번씩만 들어봐요 진짜 좋아요ㅠㅠㅠㅠ,님들님들 레드소네트 my hero 한번씩만 들어봐요 진짜 좋아요ㅠㅠㅠㅠ,허종현,2019-10-30T14:38:38Z,6,https://yt3.ggpht.com/ytc/AKedOLR7C9lrhY6lMbgz5kmT9lHHsSFpPJLAgbsVCLjhSQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
501,진용진잘생김.,진용진잘생김.,강아지,2019-10-30T14:38:34Z,1,https://yt3.ggpht.com/ytc/AKedOLRpIbiV65i0Ot-S7wO7rDzkE22myd-A9B-rOM3R8w=s48-c-k-c0x00ffffff-no-rj,good_feedback
502,"안녕하세요~! 돠드림 신청자이자<br>레드 소네트 베이스 상털이라고 합니다!<br>혹시나 문제될꺼같아 걱정되서 댓글을 답니다!<br>멤버 한명의 옷차림이 여러분들이 보시기에<br>몇분은 이시국때문에 다소 불편하게 느낄수도<br>있다고 생각합니다! 멤버 취향을 존중한다고는<br>하지만 갑자기 걱정됩니다. 저는 저희가 욕먹는건 괜찮지만 진용진 유튜브에게 큰 피해를 끼치고 <br>싶지않습니다!<br>불편하신분들에게 정말 죄송합니다..ㅠ<br>마지막으로 진용진님, 진용진님 스태프분들에게<br>정말 감사의 인사드리면서 <br>앞으로의 진용진유튜브를 항상 응원합니다!<br>100만구독자 정말 축하드리구요!<br>재밌게 보셨으면 합니다~!","안녕하세요~! 돠드림 신청자이자
레드 소네트 베이스 상털이라고 합니다!
혹시나 문제될꺼같아 걱정되서 댓글을 답니다!
멤버 한명의 옷차림이 여러분들이 보시기에
몇분은 이시국때문에 다소 불편하게 느낄수도
있다고 생각합니다! 멤버 취향을 존중한다고는
하지만 갑자기 걱정됩니다. 저는 저희가 욕먹는건 괜찮지만 진용진 유튜브에게 큰 피해를 끼치고 
싶지않습니다!
불편하신분들에게 정말 죄송합니다..ㅠ
마지막으로 진용진님, 진용진님 스태프분들에게
정말 감사의 인사드리면서 
앞으로의 진용진유튜브를 항상 응원합니다!
100만구독자 정말 축하드리구요!
재밌게 보셨으면 합니다~!",방가방가 상털이,2019-10-30T14:37:42Z,6,https://yt3.ggpht.com/ytc/AKedOLTkfm2BGCuvRg4leJynotMCbkFcj0AqS9O5uepo=s48-c-k-c0x00ffffff-no-rj,good_feedback
503,역시 못하는거 없는 능력자시군요!,역시 못하는거 없는 능력자시군요!,Slainator,2019-10-30T14:37:15Z,1,https://yt3.ggpht.com/ytc/AKedOLTAE79hmTxzZ84oHljF8P17VpxKJbokFsmtRA=s48-c-k-c0x00ffffff-no-rj,good_feedback
504,100만 추카드려용 진용진님~~^^<br>컨텐츠 너무 잘보고있어용ㅎㅎ,"100만 추카드려용 진용진님~~^^
컨텐츠 너무 잘보고있어용ㅎㅎ",연화련,2019-10-30T14:34:10Z,0,https://yt3.ggpht.com/ytc/AKedOLQ2RYHNIGQeHKqKt25hNGJgkFftLnUIQXt8FA=s48-c-k-c0x00ffffff-no-rj,good_feedback
505,렘 뭐야 렘쨩?!...,렘 뭐야 렘쨩?!...,ss S,2019-10-30T14:32:49Z,3,https://yt3.ggpht.com/ytc/AKedOLTGRCVkTz2MblaionM-nUvi7TzKZi4jik3gpPPZSQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
506,대학병원에서 계속 생년월일을 물어보는이유,대학병원에서 계속 생년월일을 물어보는이유,김유건,2019-10-30T14:32:22Z,0,https://yt3.ggpht.com/ytc/AKedOLS-ptylcR5OP-rjOxAV-ea3Kx2yaQ1ZUI1AtOEiLQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
507,ㅋㅋㅋㅋ최고♡,ㅋㅋㅋㅋ최고♡,소마의댄스월드☆SOMA DANCEWORLD,2019-10-30T14:32:10Z,0,https://yt3.ggpht.com/ytc/AKedOLRiRKKpdiFBi9bM1R0iay_ouB8VqHj_AVhlPdGSRQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
508,돠드림 끝난줄 ㅎㅎ,돠드림 끝난줄 ㅎㅎ,조유빈,2019-10-30T14:30:50Z,0,https://yt3.ggpht.com/ytc/AKedOLQZkFz6yq38WBnoBbbCo2reeO-OKn107f_JXU66=s48-c-k-c0x00ffffff-no-rj,good_feedback
509,형 100만이네,형 100만이네,누드모델짱구,2019-10-30T14:30:22Z,0,https://yt3.ggpht.com/ytc/AKedOLQZI0B-H0KnZCix2UeAQVou4ZTfCforfT41qcUsJA=s48-c-k-c0x00ffffff-no-rj,good_feedback
510,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m21s"">2:21</a> 형...그 분은...",2:21 형...그 분은...,장준환,2019-10-30T14:29:56Z,1,https://yt3.ggpht.com/ytc/AKedOLRl2IDXi39vVsPmV8Q5X_JydX9NcKpbsgebY2yvIw=s48-c-k-c0x00ffffff-no-rj,good_feedback
511,ㅋㅋㅋㅋㅋㅋㅋ 진짜 웃기네,ㅋㅋㅋㅋㅋㅋㅋ 진짜 웃기네,SungJoon Yoon,2019-10-30T14:29:52Z,0,https://yt3.ggpht.com/ytc/AKedOLRW7uKyc3qm5zVepzPGHfi4GQiko7amaTBtddPHMQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
512,ㅋㅋㅋㅋㅋㅋ재밌네,ㅋㅋㅋㅋㅋㅋ재밌네,술꼬,2019-10-30T14:29:27Z,0,https://yt3.ggpht.com/ytc/AKedOLRjPoPPoGVqThHSCh6adndnRONawdFYnSOu5PzbzQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
513,돠!드!림,돠!드!림,짭__젭,2019-10-30T14:29:19Z,0,https://yt3.ggpht.com/BxqJzIhp5XmUiLB-I166eo1Cj7Uw4uYkFrh17UC_MNuT9adGotbV8VvO09XRuY707klQFNbrJwQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
514,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=5m00s"">5:00</a> 갑.분.렘",5:00 갑.분.렘,하랑,2019-10-30T14:29:19Z,2,https://yt3.ggpht.com/ytc/AKedOLTTtiuH6XwI4sSwzTPh1swU3eot70RL1p11C8iDgQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
515,형.....클래식나올때 인간극장을 보는 느낌이야,형.....클래식나올때 인간극장을 보는 느낌이야,스폰지밥,2019-10-30T14:28:09Z,0,https://yt3.ggpht.com/ytc/AKedOLR1fTQFzfg6HabUAkI1ghV-3e3deifdglkAQH0Zgw=s48-c-k-c0x00ffffff-no-rj,good_feedback
516,2ne1건가 아님 서태지와 아이들건가,2ne1건가 아님 서태지와 아이들건가,Hong Albin,2019-10-30T14:27:30Z,0,https://yt3.ggpht.com/ytc/AKedOLRNTdnwB7HcMTLHyEH6HSgHVYbpvew0iPm-hA=s48-c-k-c0x00ffffff-no-rj,good_feedback
517,컨탠츠 추천합니다<br>환불된 물건은 어떻게 될까?,"컨탠츠 추천합니다
환불된 물건은 어떻게 될까?",WARCHERS,2019-10-30T14:27:02Z,0,https://yt3.ggpht.com/ytc/AKedOLTRt4nTKRd3xJI_U1FGdbtKNxteBX0jimRh_hET=s48-c-k-c0x00ffffff-no-rj,contents
518,영상을 만들줄 아는군 ㅎㅎㅎ. 어지간한 다큐멘터리 감독보다 진용진이가 뛰어나다! 화이팅!,영상을 만들줄 아는군 ㅎㅎㅎ. 어지간한 다큐멘터리 감독보다 진용진이가 뛰어나다! 화이팅!,쓰띠쁘짭쓰,2019-10-30T14:26:57Z,1,https://yt3.ggpht.com/ytc/AKedOLSj-5zaBw0IYWx2wex2CyRcK-zWltHRBNy3vA=s48-c-k-c0x00ffffff-no-rj,good_feedback
519,네이버에 진용진 : 가수,네이버에 진용진 : 가수,소소,2019-10-30T14:26:53Z,0,https://yt3.ggpht.com/ytc/AKedOLSlyKs1Ms_2t9g9X8Ulzv3jLMfJ76zhP33L-57Y4A=s48-c-k-c0x00ffffff-no-rj,good_feedback
520,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m34s"">4:34</a> 신내림 받는줄 ㅋㅋㅋㅋㅋㅋㅋ",4:34 신내림 받는줄 ㅋㅋㅋㅋㅋㅋㅋ,John Lee 게임,2019-10-30T14:25:32Z,16,https://yt3.ggpht.com/ytc/AKedOLTQrDYEeBhkLmKeIo70aARCQvdoaUsEOpaYt4fVdA=s48-c-k-c0x00ffffff-no-rj,good_feedback
521,ㅋㅋㅋㅋ저 팻말들고있는아저씨 티비에서본거같은데 아직도하시네,ㅋㅋㅋㅋ저 팻말들고있는아저씨 티비에서본거같은데 아직도하시네,권영찬,2019-10-30T14:25:11Z,0,https://yt3.ggpht.com/ytc/AKedOLSi42qKMNtyhb5xiIcAvSHBM9Jb4afC9iiL9w=s48-c-k-c0x00ffffff-no-rj,good_feedback
522,화면은 락 공연<br>소리는 클래식<br>겁나 웃김 ㅋㅋ,"화면은 락 공연
소리는 클래식
겁나 웃김 ㅋㅋ",네버랜드,2019-10-30T14:25:04Z,1,https://yt3.ggpht.com/ytc/AKedOLRWM9pyN8ZTHBTBaf6NmipmjTjC85hojqFzcxCQ6A=s48-c-k-c0x00ffffff-no-rj,good_feedback
523,이 형님 점점 귀여움으로 밀고가시네..........<br>(솔직히 좋아해),"이 형님 점점 귀여움으로 밀고가시네..........
(솔직히 좋아해)",삘굿!,2019-10-30T14:23:50Z,27,https://yt3.ggpht.com/aVm8okmcqMSxPS9cnmetan4pUi5eqP1cdWt6w6303GAOw1seRadqUjIi0k4gYzEHshsFxYFGvQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
524,용진 오빠 옷 사입엉... 오늘 아침에 온도가 한자리수던데.. 춥겠당,용진 오빠 옷 사입엉... 오늘 아침에 온도가 한자리수던데.. 춥겠당,말랑,2019-10-30T14:22:29Z,0,https://yt3.ggpht.com/ytc/AKedOLT1gWQed_WP_4J163iGXKasPOY94rqqWh664k3NyA=s48-c-k-c0x00ffffff-no-rj,good_feedback
525,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m35s"">4:35</a> 월드워z 부산행 새벽의 저주 28일후 레지던트 이블...",4:35 월드워z 부산행 새벽의 저주 28일후 레지던트 이블...,강경우,2019-10-30T14:22:20Z,7,https://yt3.ggpht.com/ytc/AKedOLSwf2XIrEbk7JooRcd2a7YCug6z7Siu1BuyPrT6CQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
